name,genome_filename,protein_filename
phylodb_24934 Sapovirus_swine__17-5__2006__ITA,,phylodb_1.076_taxsplit.ff/phylodb_24934.fa
phylodb_24935 Sapovirus_swine__19-5__2006__ITA,,phylodb_1.076_taxsplit.ff/phylodb_24935.fa
phylodb_24937 Sapovirus_swine__24B__IT__2009,,phylodb_1.076_taxsplit.ff/phylodb_24937.fa
phylodb_24938 Sapovirus_swine__30B__IT__2009,,phylodb_1.076_taxsplit.ff/phylodb_24938.fa
phylodb_24940 Sapovirus_swine__36-2__2006__ITA,,phylodb_1.076_taxsplit.ff/phylodb_24940.fa
phylodb_24941 Sapovirus_swine__36-6__2006__ITA,,phylodb_1.076_taxsplit.ff/phylodb_24941.fa
phylodb_24942 Sapovirus_swine__37B__IT__2009,,phylodb_1.076_taxsplit.ff/phylodb_24942.fa
phylodb_24943 Sapovirus_swine__40B__IT__2009,,phylodb_1.076_taxsplit.ff/phylodb_24943.fa
phylodb_24944 Sapovirus_swine__48B__IT__2009,,phylodb_1.076_taxsplit.ff/phylodb_24944.fa
phylodb_24945 Sapovirus_swine__C28__CHN__2009,,phylodb_1.076_taxsplit.ff/phylodb_24945.fa
phylodb_24946 Sapovirus_swine__ChangS1__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24946.fa
phylodb_24947 Sapovirus_swine__ChangS2__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24947.fa
phylodb_24948 Sapovirus_swine__ChenZ__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24948.fa
phylodb_24949 Sapovirus_swine__F2-4__CAN__2006,,phylodb_1.076_taxsplit.ff/phylodb_24949.fa
phylodb_24950 Sapovirus_swine__F6__CHN__2009,,phylodb_1.076_taxsplit.ff/phylodb_24950.fa
phylodb_24951 Sapovirus_swine__F8-9__CAN__2006,,phylodb_1.076_taxsplit.ff/phylodb_24951.fa
phylodb_24952 Sapovirus_swine__GD122__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24952.fa
phylodb_24953 Sapovirus_swine__GD367__2006__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24953.fa
phylodb_24954 Sapovirus_swine__GIII__F10-9__CAN__2006,,phylodb_1.076_taxsplit.ff/phylodb_24954.fa
phylodb_24955 Sapovirus_swine__GIII__F18-5__CAN__2006,,phylodb_1.076_taxsplit.ff/phylodb_24955.fa
phylodb_24956 Sapovirus_swine__GIII__F4-6__CAN__2006,,phylodb_1.076_taxsplit.ff/phylodb_24956.fa
phylodb_24957 Sapovirus_swine__GIII__S09353__2007__DNK,,phylodb_1.076_taxsplit.ff/phylodb_24957.fa
phylodb_24958 Sapovirus_swine__GIII__TYMPo210__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_24958.fa
phylodb_24959 Sapovirus_swine__GIII__rj13999__BRA__2007,,phylodb_1.076_taxsplit.ff/phylodb_24959.fa
phylodb_24960 Sapovirus_swine__GIII__rj14000__BRA__2007,,phylodb_1.076_taxsplit.ff/phylodb_24960.fa
phylodb_24961 Sapovirus_swine__GIII__rj15165__BRA__2008,,phylodb_1.076_taxsplit.ff/phylodb_24961.fa
phylodb_23897 Sapovirus_swine__GVII__S09364__2007__DNK,,phylodb_1.076_taxsplit.ff/phylodb_23897.fa
phylodb_23898 Sapovirus_swine__GVII__TYMPo1__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23898.fa
phylodb_23899 Sapovirus_swine__GVII__TYMPo10__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23899.fa
phylodb_23900 Sapovirus_swine__GVII__TYMPo155__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23900.fa
phylodb_23901 Sapovirus_swine__GVII__TYMPo198__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23901.fa
phylodb_23902 Sapovirus_swine__GVII__TYMPo224__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23902.fa
phylodb_23903 Sapovirus_swine__GVII__TYMPo233__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23903.fa
phylodb_23904 Sapovirus_swine__GVII__TYMPo24__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23904.fa
phylodb_23905 Sapovirus_swine__GVII__TYMPo257__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_23905.fa
phylodb_23906 Sapovirus_swine__GVII__TYMPo326__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_23906.fa
phylodb_23907 Sapovirus_swine__GVII__TYMPo332__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_23907.fa
phylodb_23908 Sapovirus_swine__GVII__TYMPo334__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_23908.fa
phylodb_23909 Sapovirus_swine__GVII__TYMPo62__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_23909.fa
phylodb_24962 Sapovirus_swine__HengY__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24962.fa
phylodb_24963 Sapovirus_swine__LouD1__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24963.fa
phylodb_24964 Sapovirus_swine__LouD2__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24964.fa
phylodb_24965 Sapovirus_swine__MI-QW19__02__US,,phylodb_1.076_taxsplit.ff/phylodb_24965.fa
phylodb_24966 Sapovirus_swine__NC-QW270__03__US,,phylodb_1.076_taxsplit.ff/phylodb_24966.fa
phylodb_24967 Sapovirus_swine__OH-JJ259__00__US,,phylodb_1.076_taxsplit.ff/phylodb_24967.fa
phylodb_24968 Sapovirus_swine__OH-MM280__03__US,,phylodb_1.076_taxsplit.ff/phylodb_24968.fa
phylodb_24969 Sapovirus_swine__OH-QW152__03__US,,phylodb_1.076_taxsplit.ff/phylodb_24969.fa
phylodb_24970 Sapovirus_swine__SOH-10-12__2011__US,,phylodb_1.076_taxsplit.ff/phylodb_24970.fa
phylodb_24971 Sapovirus_swine__SOH-11-12__2011__US,,phylodb_1.076_taxsplit.ff/phylodb_24971.fa
phylodb_24972 Sapovirus_swine__SOH-3-12__2011__US,,phylodb_1.076_taxsplit.ff/phylodb_24972.fa
phylodb_24973 Sapovirus_swine__SOH-4-12__2011__US,,phylodb_1.076_taxsplit.ff/phylodb_24973.fa
phylodb_24974 Sapovirus_swine__SOH-9-12__2011__US,,phylodb_1.076_taxsplit.ff/phylodb_24974.fa
phylodb_24975 Sapovirus_swine__ShaoY__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_24975.fa
phylodb_24976 Sapovirus_swine__TYMPo239__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_24976.fa
phylodb_24977 Sapovirus_swine__TYMPo260__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_24977.fa
phylodb_24978 Sapovirus_swine__TYMPo31__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_24978.fa
phylodb_24979 Sapovirus_swine__TYMPo328__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_24979.fa
phylodb_24980 Sapovirus_swine__TYMPo348__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_24980.fa
phylodb_24981 Sapovirus_swine__TYMPo352__09__JP,,phylodb_1.076_taxsplit.ff/phylodb_24981.fa
phylodb_24982 Sapovirus_swine__TYMPo79__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_24982.fa
phylodb_24983 Sapovirus_swine__TYMPo92__08__JP,,phylodb_1.076_taxsplit.ff/phylodb_24983.fa
phylodb_24984 Sapovirus_swine__WG180B__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24984.fa
phylodb_24985 Sapovirus_swine__WG194D__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24985.fa
phylodb_24986 Sapovirus_swine__WG197C__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24986.fa
phylodb_24987 Sapovirus_swine__WG214C__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24987.fa
phylodb_24988 Sapovirus_swine__WG214D__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24988.fa
phylodb_24989 Sapovirus_swine__WGP116__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24989.fa
phylodb_24990 Sapovirus_swine__WGP15__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24990.fa
phylodb_24991 Sapovirus_swine__WGP180__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24991.fa
phylodb_24992 Sapovirus_swine__WGP190__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24992.fa
phylodb_24993 Sapovirus_swine__WGP194__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24993.fa
phylodb_24994 Sapovirus_swine__WGP197__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24994.fa
phylodb_24995 Sapovirus_swine__WGP214-1__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24995.fa
phylodb_24996 Sapovirus_swine__WGP214-2__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24996.fa
phylodb_24997 Sapovirus_swine__WGP223__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24997.fa
phylodb_24998 Sapovirus_swine__WGP235__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_24998.fa
phylodb_24999 Sapovirus_swine__WGP247__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_24999.fa
phylodb_25000 Sapovirus_swine__WGP247__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25000.fa
phylodb_25001 Sapovirus_swine__WGP3__2009__USA,,phylodb_1.076_taxsplit.ff/phylodb_25001.fa
phylodb_25002 Sapovirus_swine__WGP3__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25002.fa
phylodb_25003 Sapovirus_swine__WGP315__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25003.fa
phylodb_25004 Sapovirus_swine__WGP324__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25004.fa
phylodb_25005 Sapovirus_swine__WGP333__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25005.fa
phylodb_25006 Sapovirus_swine__WGP359__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25006.fa
phylodb_25007 Sapovirus_swine__WGP36__USA__2009,,phylodb_1.076_taxsplit.ff/phylodb_25007.fa
phylodb_25008 Sapovirus_swine__XiangT1__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25008.fa
phylodb_25009 Sapovirus_swine__XiangT2__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25009.fa
phylodb_25010 Sapovirus_swine__YiY1__2006__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25010.fa
phylodb_25011 Sapovirus_swine__YiY2__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25011.fa
phylodb_25012 Sapovirus_swine__YiY3__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25012.fa
phylodb_25013 Sapovirus_swine__YongZ__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25013.fa
phylodb_25014 Sapovirus_swine__YueY088__2006__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25014.fa
phylodb_25015 Sapovirus_swine__YueY139__2006__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25015.fa
phylodb_25016 Sapovirus_swine__YueY3__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25016.fa
phylodb_25017 Sapovirus_swine__YueY4__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25017.fa
phylodb_25018 Sapovirus_swine__YueY5__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25018.fa
phylodb_25019 Sapovirus_swine__ZhuZ1__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25019.fa
phylodb_25020 Sapovirus_swine__ZhuZ2__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25020.fa
phylodb_25021 Sapovirus_swine__ZhuZ3__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25021.fa
phylodb_25022 Sapovirus_swine__ZhuZ4__2007__PRC,,phylodb_1.076_taxsplit.ff/phylodb_25022.fa
phylodb_25023 Sapovirus_swine__rj113713__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25023.fa
phylodb_25024 Sapovirus_swine__rj13923__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25024.fa
phylodb_25025 Sapovirus_swine__rj13992__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25025.fa
phylodb_25026 Sapovirus_swine__rj13994__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25026.fa
phylodb_25027 Sapovirus_swine__rj13996__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25027.fa
phylodb_25028 Sapovirus_swine__rj13997__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25028.fa
phylodb_25029 Sapovirus_swine__rj14000__2007__BR,,phylodb_1.076_taxsplit.ff/phylodb_25029.fa
phylodb_25030 Sapovirus_swine__rj15186__2008__BR,,phylodb_1.076_taxsplit.ff/phylodb_25030.fa
phylodb_25031 Sapovirus_swine__rj15679__2008__BR,,phylodb_1.076_taxsplit.ff/phylodb_25031.fa
phylodb_25032 Sapovirus_swine__rj15681__2008__BR,,phylodb_1.076_taxsplit.ff/phylodb_25032.fa
phylodb_25033 Sapovirus_swine__rj15698__2008__BR,,phylodb_1.076_taxsplit.ff/phylodb_25033.fa
phylodb_25034 Sapovirus_swine__rj15700__BRA__2008,,phylodb_1.076_taxsplit.ff/phylodb_25034.fa
phylodb_25035 Sapovirus_treated_wastewater__Miyagi__1__2007__JP,,phylodb_1.076_taxsplit.ff/phylodb_25035.fa
phylodb_25036 Sapovirus_treated_wastewater__Miyagi__1__2012__JP,,phylodb_1.076_taxsplit.ff/phylodb_25036.fa
phylodb_25037 Sapovirus_treated_wastewater__Miyagi__4__2013__JP,,phylodb_1.076_taxsplit.ff/phylodb_25037.fa
phylodb_25714 Sapovirus_unknown_genotype,,phylodb_1.076_taxsplit.ff/phylodb_25714.fa
phylodb_25038 Sapovirus_wastewater__Effluent__Apr2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25038.fa
phylodb_25039 Sapovirus_wastewater__Effluent__Apr2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25039.fa
phylodb_25040 Sapovirus_wastewater__Effluent__Apr2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25040.fa
phylodb_25041 Sapovirus_wastewater__Effluent__Apr2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25041.fa
phylodb_25042 Sapovirus_wastewater__Effluent__Apr2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25042.fa
phylodb_25043 Sapovirus_wastewater__Effluent__Apr2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25043.fa
phylodb_25044 Sapovirus_wastewater__Effluent__Apr2005-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25044.fa
phylodb_25045 Sapovirus_wastewater__Effluent__Apr2005-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25045.fa
phylodb_25046 Sapovirus_wastewater__Effluent__Apr2005-j__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25046.fa
phylodb_25047 Sapovirus_wastewater__Effluent__Apr2005-k__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25047.fa
phylodb_25048 Sapovirus_wastewater__Effluent__Feb2006-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25048.fa
phylodb_25049 Sapovirus_wastewater__Effluent__Feb2006-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25049.fa
phylodb_25050 Sapovirus_wastewater__Effluent__Feb2006-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25050.fa
phylodb_25051 Sapovirus_wastewater__Effluent__Feb2006-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25051.fa
phylodb_25052 Sapovirus_wastewater__Effluent__Feb2006-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25052.fa
phylodb_25053 Sapovirus_wastewater__Effluent__Feb2006-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25053.fa
phylodb_25054 Sapovirus_wastewater__Effluent__Feb2006-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25054.fa
phylodb_25055 Sapovirus_wastewater__Effluent__Feb2006-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25055.fa
phylodb_25056 Sapovirus_wastewater__Effluent__Feb2006-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25056.fa
phylodb_25057 Sapovirus_wastewater__Effluent__Jan2006-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25057.fa
phylodb_25058 Sapovirus_wastewater__Effluent__Jun2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25058.fa
phylodb_25059 Sapovirus_wastewater__Effluent__Jun2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25059.fa
phylodb_25060 Sapovirus_wastewater__Effluent__Jun2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25060.fa
phylodb_25061 Sapovirus_wastewater__Effluent__Jun2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25061.fa
phylodb_25062 Sapovirus_wastewater__Effluent__Jun2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25062.fa
phylodb_25063 Sapovirus_wastewater__Effluent__Mar2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25063.fa
phylodb_25064 Sapovirus_wastewater__Effluent__Mar2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25064.fa
phylodb_25065 Sapovirus_wastewater__Effluent__Mar2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25065.fa
phylodb_25066 Sapovirus_wastewater__Effluent__Mar2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25066.fa
phylodb_25067 Sapovirus_wastewater__Effluent__Mar2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25067.fa
phylodb_25068 Sapovirus_wastewater__Effluent__Mar2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25068.fa
phylodb_25069 Sapovirus_wastewater__Effluent__Mar2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25069.fa
phylodb_25070 Sapovirus_wastewater__Effluent__Mar2005-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25070.fa
phylodb_25071 Sapovirus_wastewater__Effluent__Mar2005-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25071.fa
phylodb_25072 Sapovirus_wastewater__Effluent__May2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25072.fa
phylodb_25073 Sapovirus_wastewater__Effluent__May2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25073.fa
phylodb_25074 Sapovirus_wastewater__Effluent__May2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25074.fa
phylodb_25075 Sapovirus_wastewater__Effluent__May2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25075.fa
phylodb_25076 Sapovirus_wastewater__Effluent__May2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25076.fa
phylodb_25077 Sapovirus_wastewater__Effluent__May2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25077.fa
phylodb_25078 Sapovirus_wastewater__Effluent__May2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25078.fa
phylodb_25079 Sapovirus_wastewater__Effluent__May2005-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25079.fa
phylodb_25080 Sapovirus_wastewater__Effluent__May2005-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25080.fa
phylodb_25081 Sapovirus_wastewater__Effluent__Nov2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25081.fa
phylodb_25082 Sapovirus_wastewater__GP_Dec11_1395__ZAF,,phylodb_1.076_taxsplit.ff/phylodb_25082.fa
phylodb_25083 Sapovirus_wastewater__GP_Oct11_1145__ZAF,,phylodb_1.076_taxsplit.ff/phylodb_25083.fa
phylodb_25084 Sapovirus_wastewater__Influent__Apr2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25084.fa
phylodb_25085 Sapovirus_wastewater__Influent__Apr2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25085.fa
phylodb_25086 Sapovirus_wastewater__Influent__Apr2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25086.fa
phylodb_25087 Sapovirus_wastewater__Influent__Apr2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25087.fa
phylodb_25088 Sapovirus_wastewater__Influent__Apr2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25088.fa
phylodb_25089 Sapovirus_wastewater__Influent__Apr2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25089.fa
phylodb_25090 Sapovirus_wastewater__Influent__Apr2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25090.fa
phylodb_25091 Sapovirus_wastewater__Influent__Apr2005-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25091.fa
phylodb_25092 Sapovirus_wastewater__Influent__Apr2005-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25092.fa
phylodb_25093 Sapovirus_wastewater__Influent__Apr2005-j__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25093.fa
phylodb_25094 Sapovirus_wastewater__Influent__Apr2005-l__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25094.fa
phylodb_25095 Sapovirus_wastewater__Influent__Apr2005-m__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25095.fa
phylodb_25096 Sapovirus_wastewater__Influent__Apr2005-n__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25096.fa
phylodb_25097 Sapovirus_wastewater__Influent__Apr2005-o__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25097.fa
phylodb_25098 Sapovirus_wastewater__Influent__Aug2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25098.fa
phylodb_25099 Sapovirus_wastewater__Influent__Aug2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25099.fa
phylodb_25100 Sapovirus_wastewater__Influent__Aug2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25100.fa
phylodb_25101 Sapovirus_wastewater__Influent__Aug2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25101.fa
phylodb_25102 Sapovirus_wastewater__Influent__Aug2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25102.fa
phylodb_25103 Sapovirus_wastewater__Influent__Aug2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25103.fa
phylodb_25104 Sapovirus_wastewater__Influent__Aug2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25104.fa
phylodb_25105 Sapovirus_wastewater__Influent__Dec2005-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25105.fa
phylodb_25106 Sapovirus_wastewater__Influent__Dec2005-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25106.fa
phylodb_25107 Sapovirus_wastewater__Influent__Dec2005-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25107.fa
phylodb_25108 Sapovirus_wastewater__Influent__Dec2005-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25108.fa
phylodb_25109 Sapovirus_wastewater__Influent__Dec2005-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25109.fa
phylodb_25110 Sapovirus_wastewater__Influent__Dec2005-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25110.fa
phylodb_25111 Sapovirus_wastewater__Influent__Dec2005-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25111.fa
phylodb_25112 Sapovirus_wastewater__Influent__Dec2005-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25112.fa
phylodb_25113 Sapovirus_wastewater__Influent__Dec2005-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25113.fa
phylodb_25114 Sapovirus_wastewater__Influent__Dec2005-j__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25114.fa
phylodb_25115 Sapovirus_wastewater__Influent__Dec2005-k__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25115.fa
phylodb_25116 Sapovirus_wastewater__Influent__Dec2005-l__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25116.fa
phylodb_25117 Sapovirus_wastewater__Influent__Dec2005-m__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25117.fa
phylodb_25118 Sapovirus_wastewater__Influent__Feb2006-a__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25118.fa
phylodb_25119 Sapovirus_wastewater__Influent__Feb2006-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25119.fa
phylodb_25120 Sapovirus_wastewater__Influent__Feb2006-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25120.fa
phylodb_25121 Sapovirus_wastewater__Influent__Feb2006-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25121.fa
phylodb_25122 Sapovirus_wastewater__Influent__Feb2006-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25122.fa
phylodb_25123 Sapovirus_wastewater__Influent__Feb2006-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25123.fa
phylodb_25124 Sapovirus_wastewater__Influent__Feb2006-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25124.fa
phylodb_25125 Sapovirus_wastewater__Influent__Feb2006-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25125.fa
phylodb_25126 Sapovirus_wastewater__Influent__Feb2006-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25126.fa
phylodb_25127 Sapovirus_wastewater__Influent__Feb2006-j__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25127.fa
phylodb_25128 Sapovirus_wastewater__Influent__Feb2006-k__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25128.fa
phylodb_25129 Sapovirus_wastewater__Influent__Feb2006-l__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25129.fa
phylodb_25130 Sapovirus_wastewater__Influent__Feb2006-m__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25130.fa
phylodb_25131 Sapovirus_wastewater__Influent__Feb2006-n__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25131.fa
phylodb_25132 Sapovirus_wastewater__Influent__Feb2006-o__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25132.fa
phylodb_25133 Sapovirus_wastewater__Influent__Feb2006-p__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25133.fa
phylodb_25134 Sapovirus_wastewater__Influent__Jan2006-b__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25134.fa
phylodb_25135 Sapovirus_wastewater__Influent__Jan2006-c__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25135.fa
phylodb_25136 Sapovirus_wastewater__Influent__Jan2006-d__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25136.fa
phylodb_25137 Sapovirus_wastewater__Influent__Jan2006-e__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25137.fa
phylodb_25138 Sapovirus_wastewater__Influent__Jan2006-f__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25138.fa
phylodb_25139 Sapovirus_wastewater__Influent__Jan2006-g__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25139.fa
phylodb_25140 Sapovirus_wastewater__Influent__Jan2006-h__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25140.fa
phylodb_25141 Sapovirus_wastewater__Influent__Jan2006-i__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25141.fa
phylodb_25142 Sapovirus_wastewater__Influent__Jan2006-j__JPN,,phylodb_1.076_taxsplit.ff/phylodb_25142.fa
